,year,RD,RDU,k,kU,R2,RDnoise,thisRD,knoise,thisK,control,control_with_noise,yearnoise,knoiset,RDnoiset,thisRDt,thisKt,control_with_noise_t
20,2001,0.76,0.033,2.32,0.29,0.99,0.0215694136495319,0.7815694136495319,0.5062678877395027,2.8262678877395024,68.53120749406852,73.5274315720396,2001.0042295711423,0.21528654399826821,-0.022216240244884004,0.737783759755116,2.535286543998268,67.93225046333961
21,2001,0.76,0.033,2.32,0.29,0.99,0.02852639456236369,0.7885263945623637,-0.21864902206938783,2.101350977930612,68.53120749406852,69.2096631221799,2000.9733924487498,0.156157957893422,-0.011605061377199228,0.7483949386228008,2.4761579578934216,68.54806769568724
22,2001,0.76,0.033,2.32,0.29,0.99,-0.024491445673412587,0.7355085543265875,0.09838562011581546,2.4183856201158154,68.53120749406852,67.00002740894456,2001.0025215979963,-0.1374175467177217,0.014084009612199815,0.7740840096121998,2.182582453282278,68.68060508542797
23,2001,0.76,0.033,2.32,0.29,0.99,0.07490190259159106,0.834901902591591,-0.5267228863751784,1.7932771136248213,68.53120749406852,69.59626060244793,2001.0365304786778,-0.15658598751819916,0.02701579656565792,0.7870157965656579,2.163414012481801,69.65624411912164
24,2001,0.76,0.033,2.32,0.29,0.99,-0.04799406726175924,0.7120059327382408,0.13641535336821364,2.4564153533682136,68.53120749406852,65.09572947516082,2001.0638243449118,0.20982459145236304,-0.036913918353770996,0.723086081646229,2.5298245914523627,66.54756483237153
25,2001,0.76,0.033,2.32,0.29,0.99,0.0015100310709477204,0.7615100310709477,-0.47445127174624047,1.8455487282537595,68.53120749406852,64.12381787241921,2000.9803732858068,-0.23796012340643813,0.008681970497839885,0.7686819704978399,2.0820398765935617,67.28460617642486
26,2001,0.76,0.033,2.32,0.29,0.99,-0.006177067050852509,0.7538229329491475,0.15022930414730418,2.470229304147304,68.53120749406852,69.00755456698403,2001.059767491259,-0.4407194026287238,0.024970256708914586,0.7849702567089146,1.879280597371276,66.51053621114386
27,2001,0.76,0.033,2.32,0.29,0.99,0.0505817140738291,0.8105817140738291,0.08909992982186755,2.4090999298218674,68.53120749406852,73.77135216698603,2001.0209316973674,0.7340875065729094,-0.03569771798441467,0.7243022820155853,3.0540875065729094,69.01400292138942
28,2001,0.76,0.033,2.32,0.29,0.99,0.04848883940670941,0.8084888394067095,-0.10792715414385162,2.2120728458561483,68.53120749406852,71.99807433238136,2001.1305329233803,-0.465866559099891,0.0004751917385310006,0.7604751917385311,1.854133440900109,64.13934635022956
29,2001,0.76,0.033,2.32,0.29,0.99,0.005113265047998238,0.7651132650479983,0.5174173151430161,2.837417315143016,68.53120749406852,72.02954119535784,2000.9818107256883,-0.674860117404648,-0.08887340934779522,0.6711265906522048,1.6451398825953518,54.16088459768573
30,2001,0.76,0.033,2.32,0.29,0.99,0.012479363146871729,0.7724793631468717,0.5156573270069854,2.8356573270069854,68.53120749406852,72.71503195053906,2000.9199356271422,0.03775152094733852,0.0002826427904512416,0.7602826427904512,2.3577515209473385,68.83349949218993
31,2001,0.76,0.033,2.32,0.29,0.99,-0.02929692967179372,0.7307030703282063,0.21042589470399373,2.5304258947039937,68.53120749406852,67.25207644393937,2001.0752699856878,0.01643606761282805,0.014591237255903479,0.7745912372559035,2.3364360676128277,69.97102971593708
32,2001,0.76,0.033,2.32,0.29,0.99,-0.06536628345138959,0.6946337165486104,-0.15860841774713286,2.161391582252867,68.53120749406852,61.463639945066404,2000.8755062327664,-0.034305765299699205,0.16026794737663372,0.9202679473766338,2.2856942347003004,82.66735391915041
33,2001,0.76,0.033,2.32,0.29,0.99,-0.011481100927763036,0.748518899072237,-0.3233257572162027,1.9966742427837971,68.53120749406852,64.68804184196446,2001.161667663135,-0.3600728199035564,-0.0425118297127586,0.7174881702872414,1.9599271800964435,61.64165598340969
34,2001,0.76,0.033,2.32,0.29,0.99,0.005159515980431342,0.7651595159804313,-0.3483003719516057,1.9716996280483943,68.53120749406852,65.86339831115554,2001.1412668283679,0.8084436122763583,0.00024198104542554592,0.7602419810454255,3.1284436122763584,72.69541077140637
35,2001,0.76,0.033,2.32,0.29,0.99,0.04059959246401479,0.8005995924640148,-0.02708639852809887,2.292913601471901,68.53120749406852,71.97615775860646,2000.9011910198574,0.5787258140525575,-0.0010119403760189029,0.7589880596239811,2.8987258140525576,71.7172846171864
36,2001,0.76,0.033,2.32,0.29,0.99,0.03967853500988557,0.7996785350098856,-0.14381975680300413,2.176180243196996,68.53120749406852,70.8935694962993,2001.0146056943693,0.155743120516437,-0.000605743226073842,0.7593942567739261,2.475743120516437,69.55288426776175
37,2001,0.76,0.033,2.32,0.29,0.99,-0.012781784974462425,0.7472182150255375,-0.06258068166200262,2.2574193183379974,68.53120749406852,66.90441497860637,2000.9613273714535,-0.9447933014737634,0.057526018501089536,0.8175260185010895,1.3752066985262363,61.086579120283346
38,2001,0.76,0.033,2.32,0.29,0.99,-0.009975990768986073,0.750024009231014,-0.7641138615519105,1.5558861384480893,68.53120749406852,59.17672013509966,2001.0862071818376,0.19253110775122254,-0.056501892384045765,0.7034981076159542,2.5125311077512222,64.64705807438345
39,2001,0.76,0.033,2.32,0.29,0.99,-0.03460224784721406,0.7253977521527859,-0.21509855870983746,2.1049014412901625,68.53120749406852,63.700246223203806,2000.9027420587306,0.13853737623561543,0.044521451197256735,0.8045214511972567,2.4585373762356153,73.56865945571501
40,2001,0.76,0.033,2.32,0.29,0.99,-0.046860591926906184,0.7131394080730938,-0.14621325691295495,2.173786743087045,68.53120749406852,63.202260076234396,2000.9723540612047,0.25088441726166283,-0.007804649678383651,0.7521953503216163,2.5708844172616625,69.46765620307114
41,2001,0.76,0.033,2.32,0.29,0.99,-0.05630691629062542,0.7036930837093746,-0.5571427448367093,1.7628572551632904,68.53120749406852,58.29717279151673,2001.1110212322556,0.34693506155098175,0.013601784359896753,0.7736017843598968,2.6669350615509817,71.9863687476457
42,2001,0.76,0.033,2.32,0.29,0.99,0.06437558804264906,0.8243755880426491,-0.13901854350023218,2.180981456499768,68.53120749406852,73.12783255140674,2000.9182054139912,0.21562736566386562,-0.12020425235046682,0.6397957476495332,2.5356273656638653,58.911624127023146
43,2001,0.76,0.033,2.32,0.29,0.99,-0.016818521997804568,0.7431814780021955,-0.3810054667309317,1.9389945332690681,68.53120749406852,63.62759282587193,2000.9550338939341,-0.32185261843908797,0.02256749090896704,0.782567490908967,1.9981473815609119,67.64621070592244
44,2001,0.76,0.033,2.32,0.29,0.99,-0.014456451953169152,0.7455435480468309,-0.18278840314243505,2.137211596857565,68.53120749406852,65.75818077846137,2001.0171256874478,0.18101206238145942,-0.01548479118823012,0.7445152088117699,2.5010120623814593,68.3463498337755
45,2001,0.76,0.033,2.32,0.29,0.99,-0.04134224688164757,0.7186577531183524,-0.2508104887304098,2.06918951126959,68.53120749406852,62.78998342933462,2000.9421730595334,-0.5486670731314703,-0.04685790563099637,0.7131420943690037,1.7713329268685296,59.18322749088075
46,2001,0.76,0.033,2.32,0.29,0.99,0.025657181742453034,0.785657181742453,-0.44286175417924706,1.8771382458207528,68.53120749406852,66.54301007790997,2001.071848537004,-0.07649005444665076,-0.008186833441045503,0.7518131665589545,2.243509945553349,67.20566940145363
47,2001,0.76,0.033,2.32,0.29,0.99,-0.0532586289694124,0.7067413710305877,0.35024442885838564,2.6702444288583855,68.53120749406852,65.78099200890694,2000.9212892523194,0.2215676157235015,0.005066808190649461,0.7650668081906494,2.541567615723501,70.48232562291253
48,2001,0.76,0.033,2.32,0.29,0.99,-0.007020429247060968,0.7529795707529391,0.3925907387386994,2.712590738738699,68.53120749406852,70.30083448307445,2001.0187463569812,-0.018123520718108424,0.01071999755151178,0.7707199975515118,2.3018764792818915,69.35933641657272
49,2001,0.76,0.033,2.32,0.29,0.99,-0.029550396519391297,0.7304496034806087,-0.2986598705856574,2.0213401294143423,68.53120749406852,63.36812406769171,2000.9014805633428,0.6671408089636622,-0.023862619751791964,0.7361373802482081,2.987140808963662,69.9012924007795
50,2001,0.76,0.033,2.32,0.29,0.99,0.012767782429355647,0.7727677824293556,0.07298619497783443,2.3929861949778344,68.53120749406852,70.21704473067234,2001.093951163504,3.9559554353638244,-0.008663830063519085,0.7513361699364809,6.275955435363825,74.99229118393646
51,2001,0.76,0.033,2.32,0.29,0.99,-0.01685656953977281,0.7431434304602272,-0.3438776234070102,1.9761223765929896,68.53120749406852,64.01395469154927,2000.8651668077093,-0.04360680589809957,-0.007652528935034059,0.7523474710649659,2.2763931941019004,67.51161501785455
52,2001,0.76,0.033,2.32,0.29,0.99,-0.038960862076039604,0.7210391379239605,-0.3700114482080773,1.9499885517919227,68.53120749406852,61.84527895751496,2001.130276815517,0.02272796893698215,0.025666382387922765,0.7856663823879227,2.342727968936982,71.01911704608571
53,2001,0.76,0.033,2.32,0.29,0.99,-0.0009300135351756107,0.7590699864648244,-0.03839269941194984,2.28160730058805,68.53120749406852,68.15538070403726,2001.059895636337,-0.10022585447693258,0.006156844783607623,0.7661568447836077,2.219774145523067,68.29264368139035
54,2001,0.76,0.033,2.32,0.29,0.99,0.014134951727503783,0.7741349517275038,0.0022480894199346626,2.3222480894199347,68.53120749406852,69.82287701185375,2001.0392702342042,-0.28527916836568423,0.020212467483885846,0.7802124674838858,2.0347208316343157,67.8225458204542
55,2001,0.76,0.033,2.32,0.29,0.99,0.0021950683386445405,0.7621950683386446,-0.33623847476207946,1.9837615252379204,68.53120749406852,65.73544797204222,2000.8982454387246,-0.06966916481011068,-0.06839396208332256,0.6916060379166774,2.250330835189889,61.87354099743438
56,2001,0.76,0.033,2.32,0.29,0.99,0.009981572625412787,0.7699815726254128,0.050304642673214266,2.370304642673214,68.53120749406852,69.80250603592984,2001.0785314855711,-0.19703549730707892,0.000999036114735381,0.7609990361147354,2.1229645026929207,66.9925470929053
57,2001,0.76,0.033,2.32,0.29,0.99,-0.0209326290914718,0.7390673709085283,-0.24419617663241414,2.0758038233675857,68.53120749406852,64.63472726848,2000.955711772613,0.11634708756846582,-0.020701005379499694,0.7392989946205003,2.436347087568466,67.46252482029561
58,2001,0.76,0.033,2.32,0.29,0.99,-0.011970458477575559,0.7480295415224244,-0.03267930719445966,2.2873206928055403,68.53120749406852,67.20760060161524,2001.120681517462,-0.544639986115434,0.008620427719667529,0.7686204277196675,1.775360013884566,63.839887628058825
59,2001,0.76,0.033,2.32,0.29,0.99,-0.022191194776606384,0.7378088052233936,-0.13359456540340453,2.1864054345965953,68.53120749406852,65.49382939085224,2001.1245328654356,-0.2678968091907284,0.01237757687049221,0.7723775768704922,2.0521031908092713,67.31545285880244
60,2001,0.76,0.033,2.32,0.29,0.99,-0.011865254330837863,0.7481347456691622,-0.33914167376837456,1.9808583262316253,68.53120749406852,64.4928974177728,2001.0225845859886,0.26383756226859173,0.00010485263094986899,0.7601048526309498,2.5838375622685916,70.27292698642049
61,2001,0.76,0.033,2.32,0.29,0.99,-0.026833827307466983,0.733166172692533,0.6572679239227628,2.9772679239227626,68.53120749406852,69.58247045919153,2001.1172933832602,-0.06975148375099263,0.11169011221170687,0.8716901122117069,2.250248516249007,77.98374800346178
62,2001,0.76,0.033,2.32,0.29,0.99,-0.05696732587694534,0.7030326741230547,0.1274119496011391,2.447411949601139,68.53120749406852,64.22082500974011,2000.9625478047979,-0.22049198444333148,-0.016024681727273192,0.7439753182727268,2.0995080155566685,65.28259250346679
63,2001,0.76,0.033,2.32,0.29,0.99,0.005855062694373843,0.7658550626943739,0.2514323255542939,2.571432325554294,68.53120749406852,70.73238236136035,2000.9898660660185,-0.062960584366271,0.013894340503773427,0.7738943405037735,2.257039415633729,69.28986509670455
64,2001,0.76,0.033,2.32,0.29,0.99,-0.013258770894872643,0.7467412291051274,-0.184538798393513,2.135461201606487,68.53120749406852,65.84838321934092,2001.0737029124718,0.5136383414586689,0.01392147748174452,0.7739214774817446,2.833638341458669,72.84160284965598
65,2001,0.76,0.033,2.32,0.29,0.99,-0.053796545449879475,0.7062034545501206,0.29371506265003855,2.6137150626500385,68.53120749406852,65.4465672295308,2001.0229302703988,-0.9113943824579458,-0.00027231069930048145,0.7597276893006996,1.408605617542054,57.39864631093955
66,2001,0.76,0.033,2.32,0.29,0.99,0.01527181443235055,0.7752718144323506,0.15523679507327706,2.4752367950732768,68.53120749406852,71.00380691260479,2000.9450357794879,0.10456458664884596,0.03110439428497325,0.7911043942849733,2.4245645866488457,72.10784819325045
67,2001,0.76,0.033,2.32,0.29,0.99,-0.029940846024646993,0.730059153975353,0.376436064779656,2.6964360647796557,68.53120749406852,68.08199813182586,2001.0402657488503,0.9601600316079044,0.008485789910623194,0.7684857899106232,3.2801600316079043,73.9573636483843
68,2001,0.76,0.033,2.32,0.29,0.99,0.0017141980612725854,0.7617141980612726,-0.09761900488610843,2.2223809951138915,68.53120749406852,67.91818410986193,2001.173508594319,1.2909976532251313,0.0709361279218082,0.8309361279218082,3.610997653225131,80.8480185456025
69,2001,0.76,0.033,2.32,0.29,0.99,0.02405998855185872,0.7840599885518588,0.21595516167957512,2.535955161679575,68.53120749406852,72.19733769356608,2001.0846625393383,-0.6050682611337238,0.017246961851122834,0.7772469618511229,1.7149317388662761,63.73611582457838
70,2001,0.76,0.033,2.32,0.29,0.99,0.004256436054994552,0.7642564360549946,0.020478757187785444,2.3404787571877854,68.53120749406852,69.06726557654392,2001.1624334785595,0.3471445656203772,0.06409102528573637,0.8240910252857364,2.667144565620377,76.68576950125286
71,2001,0.76,0.033,2.32,0.29,0.99,0.03760022258992892,0.7976002225899289,0.1545458128553153,2.474545812855315,68.53120749406852,73.04413070366911,2001.0216789696967,0.6347947914324655,0.0850335098344186,0.8450335098344186,2.9547947914324655,80.10162647113484
72,2001,0.76,0.033,2.32,0.29,0.99,-0.04074925207167054,0.7192507479283294,0.4575583933510113,2.7775583933510113,68.53120749406852,67.45204244618117,2001.0044024597112,-0.24585327824953507,-0.04950715948154017,0.7104928405184598,2.0741467217504646,62.12097468751541
73,2001,0.76,0.033,2.32,0.29,0.99,0.013277274158859117,0.7732772741588592,-0.22947300296663461,2.0905269970333653,68.53120749406852,67.76832139883425,2000.9885613285958,-0.7728697906532568,0.023483342796653504,0.7834833427966535,1.5471302093467432,61.67126799515712
74,2001,0.76,0.033,2.32,0.29,0.99,-0.02259873300103034,0.7374012669989697,-0.7039398198504899,1.61606018014951,68.53120749406852,59.08944406153531,2000.7884488653106,-0.0012809470998652289,0.01750466221155247,0.7775046622115525,2.3187190529001347,70.09985536938818
75,2001,0.76,0.033,2.32,0.29,0.99,-0.0287363059230021,0.7312636940769979,-0.02898612636316408,2.2910138736368357,68.53120749406852,65.72862489120243,2000.8653367545683,0.36514116304469496,0.01978908705324568,0.7797890870532457,2.685141163044695,72.65984535509388
76,2001,0.76,0.033,2.32,0.29,0.99,-0.019102038937225712,0.7408979610627743,0.12763806317689655,2.4476380631768966,68.53120749406852,67.68120304721855,2001.0341768163867,-0.041088910168420166,-0.015407685726149334,0.7445923142738506,2.27891108983158,66.83493034773696
77,2001,0.76,0.033,2.32,0.29,0.99,-0.010281233560203298,0.7497187664397967,-0.061589374235029186,2.2584106257649705,68.53120749406852,67.13608085306649,2001.1036730261399,-0.11859098423781164,-0.07317655782045182,0.6868234421795482,2.2014090157621884,61.08283892490902
78,2001,0.76,0.033,2.32,0.29,0.99,0.0018534562935815996,0.7618534562935816,-0.23545740869381804,2.0845425913061817,68.53120749406852,66.7106318899138,2000.995514794526,2.827347348021728,0.004851425130534801,0.7648514251305348,5.147347348021728,76.04039602173064
79,2001,0.76,0.033,2.32,0.29,0.99,-0.03844994474585076,0.7215500552541493,-0.33308238520676,1.98691761479324,68.53120749406852,62.26129707883394,2001.0153693154073,-0.2845788337036956,-0.013635281812547998,0.746364718187452,2.035421166296304,64.88704866231826
80,2001,0.76,0.033,2.32,0.29,0.99,0.029727274069488177,0.7897272740694882,-0.12113305888139791,2.198866941118602,68.53120749406852,70.21237941691936,2000.9882187647677,-0.13559327958537143,0.02535341750326196,0.7853534175032619,2.1844067204146285,69.69662222184894
81,2001,0.76,0.033,2.32,0.29,0.99,0.015366860511105175,0.7753668605111051,-0.05504757807112381,2.264952421928876,68.53120749406852,69.4856662173628,2001.0094203749757,-0.29803532726739285,0.03179775524516886,0.7917977552451688,2.021964672732607,68.69676151430707
82,2001,0.76,0.033,2.32,0.29,0.99,-0.05069604164714839,0.7093039583528516,-0.4550540420135673,1.8649459579864325,68.53120749406852,59.94295258725055,2000.9715963540593,-0.23909079960721608,-0.021958062225158465,0.7380419377748415,2.080909200392784,64.5921995451724
83,2001,0.76,0.033,2.32,0.29,0.99,0.049112322395254794,0.8091123223952548,0.2065926078131593,2.5265926078131593,68.53120749406852,74.44392359341,2000.910932657105,0.1765739508073679,-0.13526830955230065,0.6247316904476994,2.4965739508073677,57.32745976179275
84,2001,0.76,0.033,2.32,0.29,0.99,0.06256434280900924,0.8225643428090093,-0.11696712157458881,2.203032878425411,68.53120749406852,73.16976217223399,2001.1041546758795,-0.24342544233001967,-0.013423876742275468,0.7465761232577245,2.0765745576699803,65.29861712230833
85,2001,0.76,0.033,2.32,0.29,0.99,0.03889972584826847,0.7988997258482685,0.05778527344181869,2.3777852734418183,68.53120749406852,72.47971595294615,2000.965254396011,0.05009230861004863,0.03830214967458168,0.7983021496745817,2.3700923086100483,72.36831732255851
86,2001,0.76,0.033,2.32,0.29,0.99,-0.00593751958180758,0.7540624804181925,-0.29313093922462374,2.0268690607753763,68.53120749406852,65.47167324994746,2001.1772191280897,0.33356458028730607,0.0004565626480893201,0.7604565626480894,2.653564580287306,70.69205579292732
87,2001,0.76,0.033,2.32,0.29,0.99,-0.0353348365098479,0.7246651634901521,-0.21712833605241658,2.102871663947583,68.53120749406852,63.61797215383683,2000.930222217771,-0.14660995130817225,0.0004546508188022532,0.7604546508188023,2.1733900486918274,67.39216000749062
88,2001,0.76,0.033,2.32,0.29,0.99,0.03479690698872751,0.7947969069887275,-0.10076705468089844,2.2192329453191015,68.53120749406852,70.84084839874161,2000.9346663139313,-0.009153233652625723,-0.044675963765701814,0.7153240362342982,2.310846766347374,64.43801754418807
89,2001,0.76,0.033,2.32,0.29,0.99,-0.013304839250114928,0.7466951607498851,0.1592169580744778,2.4792169580744776,68.53120749406852,68.41155161496937,2001.027065744893,0.17407130888949526,0.029197915945015772,0.7891979159450158,2.4940713088894952,72.40313969602022
90,2001,0.76,0.033,2.32,0.29,0.99,0.040340687322620104,0.8003406873226201,-0.38040083705014016,1.9395991629498597,68.53120749406852,68.52824590277214,2001.045790485989,0.2677990546133519,-0.042937034009378997,0.717062965990621,2.5877990546133516,66.31503452894356
91,2001,0.76,0.033,2.32,0.29,0.99,0.00687307427653639,0.7668730742765364,0.13136958138322946,2.4513695813832292,68.53120749406852,70.0787418000445,2001.0507059850202,-0.24660511928155773,-0.10144242148543176,0.6585575785145683,2.073394880718442,57.57386139715
92,2001,0.76,0.033,2.32,0.29,0.99,0.03222908820396252,0.7922290882039625,0.3668465016625844,2.6868465016625844,68.53120749406852,73.82819793390955,2001.0256311186793,-0.025221995456483876,-0.037999323685502136,0.7220006763144978,2.2947780045435158,64.92347303118845
93,2001,0.76,0.033,2.32,0.29,0.99,0.011760091106755263,0.7717600911067553,-0.38520565653937355,1.9347943434606263,68.53120749406852,66.02762792239447,2001.1038267942527,0.6910360107009228,-0.019678210550720658,0.7403217894492794,3.0110360107009226,70.38678718431892
94,2001,0.76,0.033,2.32,0.29,0.99,0.02331691455033429,0.7833169145503343,0.6581499056524238,2.9781499056524234,68.53120749406852,74.345635101903,2000.7882097420909,0.34998412979748866,-0.03803302625540442,0.7219669737445956,2.6699841297974887,67.19683607311107
95,2001,0.76,0.033,2.32,0.29,0.99,0.0003465006837870758,0.7603465006837871,-0.5720549082357241,1.7479450917642758,68.53120749406852,62.79462999566672,2001.0137709242745,-0.10899968248578941,0.16555498848861638,0.9255549884886164,2.2110003175142103,82.41225214533041
96,2001,0.76,0.033,2.32,0.29,0.99,0.05893372629889256,0.8189337262988926,-0.0411065497484357,2.278893450251564,68.53120749406852,73.5076999432144,2001.0020978028183,-0.34139260468729454,-0.004334267609577504,0.7556657323904225,1.9786073953127052,65.11861435562813
97,2001,0.76,0.033,2.32,0.29,0.99,0.004188099059219457,0.7641880990592195,0.5941840516827214,2.9141840516827213,68.53120749406852,72.2732211557461,2001.0994760366932,-0.5248562832168099,0.006588352405556822,0.7665883524055568,1.79514371678319,63.9255283635767
98,2001,0.76,0.033,2.32,0.29,0.99,0.013265648993675156,0.7732656489936751,0.19859330573097117,2.518593305730971,68.53120749406852,71.09614175720071,2000.996174311038,0.10839974558800017,-0.22033599709309026,0.5396640029069097,2.428399745588,49.20776039849095
99,2001,0.76,0.033,2.32,0.29,0.99,0.062143973002856394,0.8221439730028564,-0.3440601871774956,1.9759398128225043,68.53120749406852,70.81693616072764,2001.0236065156678,-0.25953337564104273,0.025857889368927984,0.785857889368928,2.0604666243589573,68.57439081190358
100,2001,0.76,0.033,2.32,0.29,0.99,-0.04447604901770073,0.7155239509822993,0.0027647443122748184,2.3227647443122748,68.53120749406852,64.54009870496651,2000.8318736861227,-0.21901114589110196,-0.016515592824344248,0.7434844071756558,2.100988854108898,65.25299473861972
101,2001,0.76,0.033,2.32,0.29,0.99,-0.04192600495002921,0.7180739950499708,0.15989179273105905,2.479891792731059,68.53120749406852,65.79336552207589,2001.047099484881,0.15302537932686408,-0.03774934187591735,0.7222506581240826,2.473025379326864,66.13437336125646
102,2001,0.76,0.033,2.32,0.29,0.99,0.03199009136921437,0.7919900913692144,0.144049732939638,2.464049732939638,68.53120749406852,72.4599922291472,2001.184878720155,0.08501892055363539,-0.11623112881046614,0.6437688711895339,2.405018920553635,58.56598544386286
103,2001,0.76,0.033,2.32,0.29,0.99,-0.03871307236876728,0.7212869276312327,-0.14564407262026252,2.1743559273797373,68.53120749406852,63.92900565803109,2001.1136306539534,-0.24339560851588135,0.013346182207350404,0.7733461822073504,2.0766043914841186,67.64032575923787
104,2001,0.76,0.033,2.32,0.29,0.99,0.06413949912642666,0.8241394991264267,0.22144646903505102,2.541446469035051,68.53120749406852,75.9236531967415,2001.0679420369115,-0.06971174630798936,0.037022905340056554,0.7970229053400566,2.2502882536920104,71.30415205927338
